account,link,token,stem,amount_balance,bdv_balance
0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5,"<a href=""https://etherscan.io/address/0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5"" target=""_blank"" >0xc5a7f91ac0b24ca8957a97aacab4fc1022e256f5</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-17928,967234849785,217539496756
0xc5e71bec66d0e250a642bde8aa3c47b1b605dd53,"<a href=""https://etherscan.io/address/0xc5e71bec66d0e250a642bde8aa3c47b1b605dd53"" target=""_blank"" >0xc5e71bec66d0e250a642bde8aa3c47b1b605dd53</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,2,1
0xc5e71bec66d0e250a642bde8aa3c47b1b605dd53,"<a href=""https://etherscan.io/address/0xc5e71bec66d0e250a642bde8aa3c47b1b605dd53"" target=""_blank"" >0xc5e71bec66d0e250a642bde8aa3c47b1b605dd53</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32544,5172830518,1142321794
0xc5fb51e68d2753fd484b7f99a13c8e746720c6ac,"<a href=""https://etherscan.io/address/0xc5fb51e68d2753fd484b7f99a13c8e746720c6ac"" target=""_blank"" >0xc5fb51e68d2753fd484b7f99a13c8e746720c6ac</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-19042000000,101782538,22467053
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-4860,667310,667310
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16214,100743750,100743750
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,-32440,3863858681291889341795,3761684331
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16200,53101797,53101797
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,-32464,263100868962802365964,243263411
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16228,147702817,147702817
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15752,10165633,10165633
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11246,27715727,27715727
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16232,19297967,19297967
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16256,25435000,25435000
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-16220,216084242,216084242
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32604,6279046006,1450731698
0xc6302894cd030601d5e1f65c8f504c83d5361279,"<a href=""https://etherscan.io/address/0xc6302894cd030601d5e1f65c8f504c83d5361279"" target=""_blank"" >0xc6302894cd030601d5e1f65c8f504c83d5361279</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,96647913,21513183
0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de,"<a href=""https://etherscan.io/address/0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de"" target=""_blank"" >0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32616,28447801220,8757454635
0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de,"<a href=""https://etherscan.io/address/0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de"" target=""_blank"" >0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,1494213666,335106852
0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de,"<a href=""https://etherscan.io/address/0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de"" target=""_blank"" >0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32680,72636789808,22360722594
0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de,"<a href=""https://etherscan.io/address/0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de"" target=""_blank"" >0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33356,94560676869,29109836343
0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de,"<a href=""https://etherscan.io/address/0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de"" target=""_blank"" >0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16288,2336338533,523969941
0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de,"<a href=""https://etherscan.io/address/0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de"" target=""_blank"" >0xc64d472cc19c2a9fae649ec2dcdcff87ca94f7de</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16308,3031463662,679865445
0xc65f06b01e114414aac120d54a2e56d2b75b1f85,"<a href=""https://etherscan.io/address/0xc65f06b01e114414aac120d54a2e56d2b75b1f85"" target=""_blank"" >0xc65f06b01e114414aac120d54a2e56d2b75b1f85</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32656,1,1
0xc6ac7c7acabc3585cfe16478fd4d22c1e8dc3c57,"<a href=""https://etherscan.io/address/0xc6ac7c7acabc3585cfe16478fd4d22c1e8dc3c57"" target=""_blank"" >0xc6ac7c7acabc3585cfe16478fd4d22c1e8dc3c57</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16552,2913199,653284
0xc6ac7c7acabc3585cfe16478fd4d22c1e8dc3c57,"<a href=""https://etherscan.io/address/0xc6ac7c7acabc3585cfe16478fd4d22c1e8dc3c57"" target=""_blank"" >0xc6ac7c7acabc3585cfe16478fd4d22c1e8dc3c57</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,3509616741,787030614
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16362,596286216,133108531
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,13200,250512778,250512778
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32716,1,1
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-32716,63647917865,14319263699
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,11718,392185954,392185954
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11494,182674749,182674749
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,2841,326782454,326782454
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,6531,428321335,428321335
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,320446202,71532970
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21135,205515130,205515130
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,22140340303,1530888771,1530888771
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-32757,128603491327,28938546926
0xc6ddfc6733a8874882fde1d217d69ba522208b52,"<a href=""https://etherscan.io/address/0xc6ddfc6733a8874882fde1d217d69ba522208b52"" target=""_blank"" >0xc6ddfc6733a8874882fde1d217d69ba522208b52</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-15330,1661979274,1661979274
0xc6e76a8ca58b58a72116d73256990f6b54edc096,"<a href=""https://etherscan.io/address/0xc6e76a8ca58b58a72116d73256990f6b54edc096"" target=""_blank"" >0xc6e76a8ca58b58a72116d73256990f6b54edc096</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-21058,2,1
0xc6e76a8ca58b58a72116d73256990f6b54edc096,"<a href=""https://etherscan.io/address/0xc6e76a8ca58b58a72116d73256990f6b54edc096"" target=""_blank"" >0xc6e76a8ca58b58a72116d73256990f6b54edc096</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,20865,40643510,40643510
0xc6e76a8ca58b58a72116d73256990f6b54edc096,"<a href=""https://etherscan.io/address/0xc6e76a8ca58b58a72116d73256990f6b54edc096"" target=""_blank"" >0xc6e76a8ca58b58a72116d73256990f6b54edc096</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-18329,39246456,39246456
0xc6e76a8ca58b58a72116d73256990f6b54edc096,"<a href=""https://etherscan.io/address/0xc6e76a8ca58b58a72116d73256990f6b54edc096"" target=""_blank"" >0xc6e76a8ca58b58a72116d73256990f6b54edc096</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-14920,4816116212,1083260978
0xc6e76a8ca58b58a72116d73256990f6b54edc096,"<a href=""https://etherscan.io/address/0xc6e76a8ca58b58a72116d73256990f6b54edc096"" target=""_blank"" >0xc6e76a8ca58b58a72116d73256990f6b54edc096</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,2,1
0xc6e76a8ca58b58a72116d73256990f6b54edc096,"<a href=""https://etherscan.io/address/0xc6e76a8ca58b58a72116d73256990f6b54edc096"" target=""_blank"" >0xc6e76a8ca58b58a72116d73256990f6b54edc096</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-36084,1,1
0xc725c98a214a3b79c0454ef2151c73b248ce329c,"<a href=""https://etherscan.io/address/0xc725c98a214a3b79c0454ef2151c73b248ce329c"" target=""_blank"" >0xc725c98a214a3b79c0454ef2151c73b248ce329c</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,5,2
0xc725c98a214a3b79c0454ef2151c73b248ce329c,"<a href=""https://etherscan.io/address/0xc725c98a214a3b79c0454ef2151c73b248ce329c"" target=""_blank"" >0xc725c98a214a3b79c0454ef2151c73b248ce329c</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-32988000000,68929198048,15502319956
0xc725c98a214a3b79c0454ef2151c73b248ce329c,"<a href=""https://etherscan.io/address/0xc725c98a214a3b79c0454ef2151c73b248ce329c"" target=""_blank"" >0xc725c98a214a3b79c0454ef2151c73b248ce329c</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32988,1,1
0xc725c98a214a3b79c0454ef2151c73b248ce329c,"<a href=""https://etherscan.io/address/0xc725c98a214a3b79c0454ef2151c73b248ce329c"" target=""_blank"" >0xc725c98a214a3b79c0454ef2151c73b248ce329c</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-32918,32149902307,7239481772
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,11673,25501672,25501672
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,6618,44313671,44313671
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32564,1,1
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,19803,31247356,31247356
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,12024,44590250,44590250
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21719610674,172501421,172501421
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,4236,35746862,35746862
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,15762,108660864,108660864
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,14457,45686760,45686760
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-30231,292415698,292415698
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11310,8741558,8741558
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-33719,33311900597,7505156669
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,117332705,26273382
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,12168,26139635,26139635
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21504,30224371,30224371
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,21435,80011594,80011594
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16282,272107571,60930889
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5748,5415534,5415534
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,-11554,12154822,12154822
0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6,"<a href=""https://etherscan.io/address/0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6"" target=""_blank"" >0xc76d7eb6b13a8adc5e93da2bd1ae4309806757c6</a>",0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,9768,71724382,71724382
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32656,78075649910,18305284942
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32952,38871505574,9113647936
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16272,1,1
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33052,317955646,74546528
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32868,1289602051,302354614
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33244,159071852,37295310
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32544,1710745068,401094015
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32936,558015206,130829872
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32824,807282895,189272115
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-33352,29442611197,6902989447
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32968,673382515,157878401
0xc7b42f99c63126b22858f4eed636f805cfe82c91,"<a href=""https://etherscan.io/address/0xc7b42f99c63126b22858f4eed636f805cfe82c91"" target=""_blank"" >0xc7b42f99c63126b22858f4eed636f805cfe82c91</a>",0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,-32740,546972866,128240932
0xc7c1b169a8d3c5f2d6b25642c4d10da94ffcd3c9,"<a href=""https://etherscan.io/address/0xc7c1b169a8d3c5f2d6b25642c4d10da94ffcd3c9"" target=""_blank"" >0xc7c1b169a8d3c5f2d6b25642c4d10da94ffcd3c9</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-16462,4,1
0xc7c1b169a8d3c5f2d6b25642c4d10da94ffcd3c9,"<a href=""https://etherscan.io/address/0xc7c1b169a8d3c5f2d6b25642c4d10da94ffcd3c9"" target=""_blank"" >0xc7c1b169a8d3c5f2d6b25642c4d10da94ffcd3c9</a>",0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,-33043,679909057071,155181770590
